1,TESTSITE,PP,5,-33.176,150.433,392,,,,
Date (MM/DD/YYYY),Time (HH:MM),T2m,RH,GHI,DNI,DHI,IR(h),WS10m,WD10m,SP
10/02/1980,08:00,20.3,40.85,0,0,0,311.2,2.28,297,96737
10/02/1980,09:00,18.18,47.25,0,0,0,305.6,2.07,296,96794
10/02/1980,10:00,16.68,54.25,0,0,0,303.9,2,286,96852
10/02/1980,11:00,15.39,61.35,0,0,0,304.65,1.86,266,96947
10/02/1980,12:00,14.42,67.35,0,0,0,306.4,1.86,252,96985
10/02/1980,13:00,13.99,71.2,0,0,0,308.3,1.86,251,97042
10/02/1980,14:00,13.35,76.1,0,0,0,306.95,1.72,258,97052
10/02/1980,15:00,12.58,81.75,0,0,0,301.75,1.31,252,97052
10/02/1980,16:00,12.07,85.3,0,0,0,296.75,1.17,173,97109
10/02/1980,17:00,11.19,91.2,0,0,0,293.1,1.66,119,97186
10/02/1980,18:00,10.59,97.8,0,0,0,302.35,1.38,108,97271
10/02/1980,19:00,10.79,96,0,0,0,352.85,1.59,114,97415
10/02/1980,20:00,10.63,95.05,2.65,0,2.65,354.8,1.93,110,97539
10/02/1980,21:00,10.92,91.35,53.1,52.52,37.35,361.35,2,106,97606
10/02/1980,22:00,11.68,87.15,166.45,104.42,114.65,358.25,1.79,101,97672
10/02/1980,23:00,12.42,83,259.5,159.08,154.35,360.6,1.86,95,97663
10/03/1980,00:00,12.96,80.2,304.15,163.56,175.4,363.1,1.93,94,97644
10/03/1980,01:00,14.22,74.8,459.65,221.93,269.15,365.65,1.93,94,97606
10/03/1980,02:00,14.83,71.5,483.3,267.09,249.9,359.2,2,94,97548
10/03/1980,03:00,15.63,67.35,551.75,326.52,279.9,355.75,2,90,97453
10/03/1980,04:00,15.92,65.3,461.9,340.23,211.05,357.5,1.86,90,97367
10/03/1980,05:00,16.1,65.05,444.4,364.74,227.55,356.9,2.07,98,97281
10/03/1980,06:00,15.99,65.55,408.55,639.9,143.6,331.25,2,103,97319
10/03/1980,07:00,15.5,67.8,129.05,0,129.05,327.6,2.41,105,97376
10/03/1980,08:00,13.29,78.2,0,0,0,309.65,2.48,102,97510
10/03/1980,09:00,11.86,85.5,0,0,0,316.6,2.07,100,97615
10/03/1980,10:00,11.38,87.65,0,0,0,347.65,1.86,93,97672
10/03/1980,11:00,10.98,88.95,0,0,0,350.75,1.66,91,97749
10/03/1980,12:00,10.66,90.4,0,0,0,348.05,1.38,82,97739
10/03/1980,13:00,10.52,90.65,0,0,0,347.45,1.31,69,97739
10/03/1980,14:00,10.44,90.3,0,0,0,352.85,1.24,63,97710
10/03/1980,15:00,10.34,90.4,0,0,0,351.9,0.97,53,97634
10/03/1980,16:00,10.26,90.45,0,0,0,350.15,0.69,41,97596
10/03/1980,17:00,10.05,91.85,0,0,0,337.65,0.21,28,97539
10/03/1980,18:00,9.79,93.25,0,0,0,324.3,0.48,256,97558
10/03/1980,19:00,9.3,96.15,0,0,0,300,0.97,280,97558
10/03/1980,20:00,8.97,96.95,7.1,9.38,6.25,297.5,1.17,285,97529
10/03/1980,21:00,10.79,86.4,133.45,218.21,67,268.2,1.17,284,97501
10/03/1980,22:00,14.5,66.9,373.4,574.14,86.05,270.15,1.31,296,97472
10/03/1980,23:00,18.17,51.25,596.85,750.47,97.7,278.05,1.59,302,97376
10/04/1980,00:00,21.36,39.6,772.4,841.44,106.85,287.5,2,297,97252
10/04/1980,01:00,23.78,31.5,868.9,850.03,136.3,303.55,2.21,292,97166
10/04/1980,02:00,25.68,26.95,925,916.44,121.25,319.1,2.55,288,97071
10/04/1980,03:00,26.82,25.4,900,911.11,138.8,329.35,2.9,285,97004
10/04/1980,04:00,27.22,25.4,820.95,942.72,123.35,331.85,3.24,282,96918
10/04/1980,05:00,26.88,26.7,669.65,902.03,131.05,336.45,3.38,282,96880
10/04/1980,06:00,25.78,30.1,470.05,822,127.65,336.1,2.97,286,96842
10/04/1980,07:00,23.69,40.15,90.3,0,90.3,337.25,2.14,295,96852
10/04/1980,08:00,20.48,49.35,0,0,0,327,2.28,296,96890
10/04/1980,09:00,18.8,53.65,0,0,0,324.9,2.28,295,96937
10/04/1980,10:00,17.59,59,0,0,0,321.8,2.14,290,96985
10/04/1980,11:00,16.51,64.2,0,0,0,319.7,2.14,288,96966
10/04/1980,12:00,15.78,66.85,0,0,0,317.95,2.14,288,96909
10/04/1980,13:00,15.35,66.75,0,0,0,316.4,2.21,293,96871
10/04/1980,14:00,15.31,63.25,0,0,0,314.1,2.41,296,96804
10/04/1980,15:00,15.44,58.3,0,0,0,314.5,2.48,295,96708
10/04/1980,16:00,15.45,53.6,0,0,0,310.05,2.48,293,96632
10/04/1980,17:00,15.24,50.85,0,0,0,309.3,2.41,286,96556
10/04/1980,18:00,14.88,49.9,0,0,0,308.9,2.34,276,96594
10/04/1980,19:00,15.04,51.8,0,0,0,310.65,2.34,278,96642
10/04/1980,20:00,14.84,52.65,10.75,47.73,6.2,300.4,2.34,279,96699
10/04/1980,21:00,16.65,55.25,151,341.14,45.55,299.45,1.66,274,96727
10/04/1980,22:00,20.24,44.35,370.7,582.16,76.8,310.25,2,268,96737
10/04/1980,23:00,22.47,41.95,578.6,726.4,92.5,318.35,2.62,265,96642
10/05/1980,00:00,23.91,40.15,715.95,731.93,134.3,330.3,3.59,261,96622
10/05/1980,01:00,24.59,38.85,836.25,768.03,171.7,339,4.28,259,96613
10/05/1980,02:00,22.77,43.75,464.4,190.88,296.4,380.8,3.66,264,96537
10/05/1980,03:00,22.46,44.05,488.85,320.69,220,370.6,3.93,266,96527
10/05/1980,04:00,22.58,41.85,673.6,675.68,171.8,355.2,4.07,264,96537
10/05/1980,05:00,22.05,40.05,589.2,670.98,186.85,345.75,3.86,263,96565
10/05/1980,06:00,20.8,39.85,394.75,552.34,163.3,335.9,3.45,261,96584
10/05/1980,07:00,18.76,35.75,113.85,0,113.85,336.45,2.9,265,96613
10/05/1980,08:00,16.96,35.05,0,0,0,323.55,2.97,265,96632
10/05/1980,09:00,15.48,33.85,0,0,0,315.65,2.76,266,96661
10/05/1980,10:00,14.2,33.8,0,0,0,297.3,2.76,268,96661
10/05/1980,11:00,13.34,34.35,0,0,0,295.2,2.9,267,96708
10/05/1980,12:00,12.53,36.5,0,0,0,285.2,2.97,264,96708
10/05/1980,13:00,11.87,39.9,0,0,0,281.9,2.97,260,96680
10/05/1980,14:00,11.43,43.45,0,0,0,286.7,2.97,256,96651
10/05/1980,15:00,11.2,46,0,0,0,297.7,2.83,253,96622
10/05/1980,16:00,11.02,47.9,0,0,0,306.6,2.34,254,96632
10/05/1980,17:00,10.61,50.3,0,0,0,302.7,1.86,257,96575
10/05/1980,18:00,10.21,52.2,0,0,0,300.6,1.59,265,96613
10/05/1980,19:00,9.47,54.5,0,0,0,287.5,1.66,266,96651
10/05/1980,20:00,9.26,56.05,8.4,7,7.7,289.4,1.52,272,96680
10/05/1980,21:00,10.13,56.25,88.2,14.03,83.8,292.7,1.24,279,96699
10/05/1980,22:00,12.81,42.55,341.95,411.87,132.25,273.2,1.72,261,96708
10/05/1980,23:00,14.83,35.95,437.4,333.92,212.6,293.3,1.52,258,96651
10/06/1980,00:00,17.82,28.8,691.6,561.48,243.35,296.95,1.38,271,96603
10/06/1980,01:00,19.65,25.4,740.1,461.77,339,312.2,1.72,291,96537
10/06/1980,02:00,21.27,22.5,815.85,538.99,339.8,317.2,2.28,290,96451
10/06/1980,03:00,22.26,20.6,820.35,589.95,324.1,322,2.76,285,96393
10/06/1980,04:00,21.87,21.1,607.15,275.32,401.95,333.6,3.03,281,96346
10/06/1980,05:00,21.4,22.65,490.3,286.79,317.6,335.1,3.03,279,96317
10/06/1980,06:00,20.24,27,230.55,76.51,198.3,351.7,2.69,279,96279
10/06/1980,07:00,16.61,37.75,100.25,0,100.25,347.65,2.28,277,96308
10/06/1980,08:00,15.48,42,0,0,0,357.5,2,270,96346
10/06/1980,09:00,14.87,45.25,0,0,0,361.55,1.66,239,96403
10/06/1980,10:00,13.01,70.8,0,0,0,346.3,0.48,276,96432
10/06/1980,11:00,12.82,62.55,0,0,0,339.75,0.41,305,96441
10/06/1980,12:00,11.93,69.25,0,0,0,331.45,0.48,3,96384
10/06/1980,13:00,11.14,76.65,0,0,0,315.05,0.48,360,96241
10/06/1980,14:00,11.41,73.3,0,0,0,346.7,0.34,271,96164
10/06/1980,15:00,11.33,76.85,0,0,0,348.25,0.21,244,95983
10/06/1980,16:00,11.4,73.5,0,0,0,349.2,0.69,184,95888
10/06/1980,17:00,11.23,75.8,0,0,0,349.4,0.83,169,95802
10/06/1980,18:00,11.06,78,0,0,0,351.15,0.69,128,95792
10/06/1980,19:00,10.58,82.65,0,0,0,350.75,0.69,339,95744
10/06/1980,20:00,10.02,91.9,2.1,0,2.1,346.9,2,11,95525
10/06/1980,21:00,10.79,92.95,46.35,3.77,45.15,340.5,2,357,95382
10/06/1980,22:00,12.86,87.9,146.15,25.52,133.05,344.2,2.41,317,95391
10/06/1980,23:00,15.66,74.9,351.5,173.89,233.75,348.8,3.03,316,95372
10/07/1980,00:00,18.33,60.4,517.8,219.03,342.15,344.75,4.07,314,95353
10/07/1980,01:00,20.05,50.95,611.45,311.44,339.9,351.55,6.28,299,95277
10/07/1980,02:00,20.45,48.65,678.95,351.7,367.25,363.65,5.79,292,95305
10/07/1980,03:00,19.93,49.1,709.3,460.62,320.55,345.55,5.38,286,95286
10/07/1980,04:00,19.05,49.7,694,535.74,293.3,335.3,5.17,282,95344
10/07/1980,05:00,17.89,51.8,593.65,647.85,201.9,326.45,5.03,279,95372
10/07/1980,06:00,16.5,53.6,473.05,869.66,104.3,295.8,4.83,277,95468
10/07/1980,07:00,13.59,56.5,125,0,125,300.05,4.62,279,95534
10/07/1980,08:00,12.01,58.1,36.55,0,36.55,283.45,4.21,281,95639
10/07/1980,09:00,10.94,59.05,0,0,0,288.65,4.48,278,95735
10/07/1980,10:00,10.02,60.75,0,0,0,266.85,4.62,276,95830
10/07/1980,11:00,9.36,62.85,0,0,0,258.2,4.83,274,95849
10/07/1980,12:00,9.16,62.55,0,0,0,263.6,4.69,276,95859
10/07/1980,13:00,9.11,61.5,0,0,0,258.35,4.07,280,95764
10/07/1980,14:00,9.06,60.65,0,0,0,259.15,3.52,289,95725
10/07/1980,15:00,8.78,64.45,0,0,0,267.45,3.79,295,95773
10/07/1980,16:00,7.66,80.1,0,0,0,306.95,4.21,288,95869
10/07/1980,17:00,6.65,81.4,0,0,0,327.8,4.14,286,95869
10/07/1980,18:00,5.95,78.6,0,0,0,286.15,4.14,283,95926
10/07/1980,19:00,5.66,74.3,0,0,0,246.2,4.28,284,95974
10/07/1980,20:00,5.79,75.5,12.9,45.74,7.9,249.3,4.69,282,96050
10/07/1980,21:00,7.01,69.55,155.55,292.68,61.15,252.4,6,275,96117
10/07/1980,22:00,8.7,58.35,324.25,384.21,125.4,274.75,7.38,264,96193
10/07/1980,23:00,9.92,55.15,512.1,519.92,158,274.95,5.86,265,96203
10/08/1980,00:00,11.47,49.35,700.65,670.42,160.65,273.2,5.79,263,96241
10/08/1980,01:00,12.66,44.2,793.4,654.1,220.95,267.1,5.66,262,96269
10/08/1980,02:00,13.69,40.85,889.8,782.47,194,273.8,5.66,264,96231
10/08/1980,03:00,14.32,38.85,884.45,850.33,164.45,269,5.59,265,96241
10/08/1980,04:00,14.46,38.05,816.85,876.78,158.8,286.9,5.45,265,96241
10/08/1980,05:00,13.98,40,669.5,882.09,133.9,267.25,5.38,264,96279
10/08/1980,06:00,13,43.95,468.45,840.44,110,269,4.97,266,96374
10/08/1980,07:00,11.96,47.6,81.45,0,81.45,275.75,4.69,268,96460
10/08/1980,08:00,10.52,54.4,30.3,0,30.3,265.1,3.93,272,96603
10/08/1980,09:00,9.49,60.3,0,0,0,267.05,3.59,274,96708
10/08/1980,10:00,8.8,64.75,0,0,0,257.4,3.52,272,96775
10/08/1980,11:00,8.4,67.1,0,0,0,255.3,3.59,268,96871
10/08/1980,12:00,8.12,67.95,0,0,0,253.35,3.72,262,96890
10/08/1980,13:00,7.86,68.2,0,0,0,251.05,3.66,256,96890
10/08/1980,14:00,7.55,68.35,0,0,0,248.55,3.45,252,96909
10/08/1980,15:00,7.21,68.55,0,0,0,247,3.1,250,96890
10/08/1980,16:00,6.86,69.1,0,0,0,245.65,2.69,248,96909
10/08/1980,17:00,6.44,70.3,0,0,0,245.05,2.28,250,96899
10/08/1980,18:00,5.94,72.45,0,0,0,245.05,1.93,256,96966
10/08/1980,19:00,5.96,73.65,0,0,0,247.2,1.93,259,96995
10/08/1980,20:00,5.76,76.35,17.35,78.16,8.45,246.8,1.52,262,97062
10/08/1980,21:00,8.54,68.15,184,409.91,50,247.95,1.03,258,97090
10/08/1980,22:00,11.65,54.95,416.3,659.71,72.15,253.95,0.9,241,97090
10/08/1980,23:00,14.04,43.7,633.1,799.83,85.3,261.05,0.07,63,97042
10/09/1980,00:00,15.81,38.9,808.85,883.75,93.95,267.45,0.69,349,96995
10/09/1980,01:00,17.42,35.3,928.05,944.72,98.25,273.05,1.1,320,96937
10/09/1980,02:00,18.83,32.45,979.4,980.47,104.65,278.25,1.45,302,96842
10/09/1980,03:00,19.88,30.7,965.05,1015.9,102.1,283.05,1.66,292,96766
10/09/1980,04:00,20.41,30.25,877.6,1041.83,93,287.3,1.66,287,96689
10/09/1980,05:00,20.39,31.1,728.05,1049.8,88,290.75,1.66,287,96661
10/09/1980,06:00,19.83,33.5,531,1056.2,77.9,292.7,1.79,289,96661
10/09/1980,07:00,18.91,41.55,62.7,0,62.7,295,1.17,309,96699
10/09/1980,08:00,16.6,52.7,29.35,0,29.35,292.7,1.45,296,96775
10/09/1980,09:00,14.34,61.6,0,0,0,288.25,1.17,267,96832
10/09/1980,10:00,12.58,67.95,0,0,0,284.2,1.38,247,96899
10/09/1980,11:00,10.8,76.15,0,0,0,279,1.52,248,96937
10/09/1980,12:00,9.57,82.35,0,0,0,274,1.52,257,96928
10/09/1980,13:00,8.84,85.8,0,0,0,271.1,1.79,266,96928
10/09/1980,14:00,8.27,88.2,0,0,0,269.55,1.79,266,96928
10/09/1980,15:00,8.08,87.75,0,0,0,267.65,1.86,268,96890
10/09/1980,16:00,7.86,87.55,0,0,0,265.5,1.86,268,96842
10/09/1980,17:00,7.48,88.5,0,0,0,263,1.79,269,96832
10/09/1980,18:00,7.04,89.75,0,0,0,260.1,1.72,272,96823
10/09/1980,19:00,6.4,92.15,0,0,0,258.2,1.79,274,96871
10/09/1980,20:00,6.61,90.25,18.8,82.78,9,258.2,1.59,274,96880
10/09/1980,21:00,10.51,75.55,187.3,410.47,51.35,261.05,1.03,282,96918
10/09/1980,22:00,15.02,54.75,418.35,657.67,72.6,267.65,1.59,293,96909
10/09/1980,23:00,17.55,43.4,634.35,797.7,85,276.1,2.62,288,96890
10/10/1980,00:00,19.42,36.05,808.05,879.79,93.35,283.65,3.1,285,96852
10/10/1980,01:00,20.86,31.7,924.45,937.4,98.15,290.45,3.45,283,96823
10/10/1980,02:00,21.86,29.8,973.9,976.37,100,296.75,3.66,281,96737
10/10/1980,03:00,22.48,29.45,954.6,1003.78,99.25,301.35,3.86,280,96680
10/10/1980,04:00,22.61,30.25,867.95,1021.91,95.75,305.4,4,278,96632
10/10/1980,05:00,22.3,31.75,717.9,1017.13,95.25,308.1,3.86,277,96642
10/10/1980,06:00,21.55,33.95,524.3,1026.7,81.3,308.5,3.59,277,96632
10/10/1980,07:00,20.14,37.9,62.9,0,62.9,305.6,2.76,277,96727
10/10/1980,08:00,17.49,46.55,30.05,0,30.05,302.9,2.07,282,96804
10/10/1980,09:00,15.39,52.5,0,0,0,298.3,2,276,96928
10/10/1980,10:00,13.93,58.1,0,0,0,295.6,1.93,270,96957
10/10/1980,11:00,12.88,63.25,0,0,0,291.55,1.86,267,97071
10/10/1980,12:00,12.02,68.3,0,0,0,288.25,1.79,262,97138
10/10/1980,13:00,11.26,73.35,0,0,0,291.55,1.59,249,97166
10/10/1980,14:00,11.28,74.95,0,0,0,318.75,1.38,228,97224
10/10/1980,15:00,11.43,75.9,0,0,0,329.7,1.31,185,97252
10/10/1980,16:00,10.97,79.9,0,0,0,327.6,1.38,144,97291
10/10/1980,17:00,10.41,85.2,0,0,0,322.95,1.31,136,97329
10/10/1980,18:00,9.99,90.85,0,0,0,330.5,1.38,124,97357
10/10/1980,19:00,9.84,97.9,0,0,0,346.7,0.97,98,97472
10/10/1980,20:00,9.87,99.9,3.35,0,3.35,353.45,0.9,94,97539
10/10/1980,21:00,10.12,99.95,22.7,1.49,22.2,356.5,0.97,97,97615
10/10/1980,22:00,10.34,100,95.8,62.39,62.75,358.65,0.97,97,97672
10/10/1980,23:00,10.9,99.7,213.7,127.1,125.7,359.25,1.03,105,97653
10/11/1980,00:00,10.9,96.7,346,129.03,240.75,360.4,1.79,110,97625
10/11/1980,01:00,14.03,90.3,688.3,452.94,287.65,349.25,1.38,93,97567
10/11/1980,02:00,13.98,90.25,513.5,252.93,286.4,360.75,1.52,86,97491
10/11/1980,03:00,13.97,84.8,596.45,451.35,210.65,360.75,1.86,86,97424
10/11/1980,04:00,15.58,76.95,673,539.73,263.8,341.1,2,94,97357
10/11/1980,05:00,14.7,77.25,452.75,454.58,173.35,350.55,2.28,93,97310
10/11/1980,06:00,14.32,78,388.1,563.29,143.65,322,2.55,102,97310
10/11/1980,07:00,13.46,76,64.4,0,64.4,359.05,2.21,96,97386
10/11/1980,08:00,12.57,80.5,19.8,0,19.8,355.35,2.07,95,97462
10/11/1980,09:00,11.82,84.85,0,0,0,353.45,2.07,91,97558
10/11/1980,10:00,11.23,88.85,0,0,0,351.5,1.93,89,97615
10/11/1980,11:00,10.85,91.6,0,0,0,353.65,1.66,87,97710
10/11/1980,12:00,10.57,93.15,0,0,0,357.1,1.45,85,97672
10/11/1980,13:00,10.32,93.75,0,0,0,351.7,1.24,89,97691
10/11/1980,14:00,10.19,93.9,0,0,0,351.15,1.1,89,97644
10/11/1980,15:00,10.08,94.1,0,0,0,351.15,1.03,90,97567
10/11/1980,16:00,9.94,94.6,0,0,0,345.9,0.83,93,97510
10/11/1980,17:00,9.99,94.6,0,0,0,354.6,0.97,89,97462
10/11/1980,18:00,9.93,95.7,0,0,0,353.45,0.97,78,97453
10/11/1980,19:00,9.99,97.55,0,0,0,347.25,0.97,116,97462
10/11/1980,20:00,10.23,96.25,7.65,8.25,6.6,350.35,0.97,123,97510
10/11/1980,21:00,11.06,91.65,63.65,18.26,57.45,351.9,0.97,103,97520
10/11/1980,22:00,12.36,85.9,206.35,117.5,143.65,352.1,0.76,91,97472
10/11/1980,23:00,14.62,74.65,409.55,263.29,226.3,342.25,0.62,65,97443
10/12/1980,00:00,17.47,63.35,662.75,505.33,248.9,338.2,0.69,60,97348
10/12/1980,01:00,19.81,54,822,727.83,176,329.4,0.83,43,97243
10/12/1980,02:00,21.65,45.1,927.9,900.67,116.7,318.15,1.24,335,97119
10/12/1980,03:00,21.63,41.95,571.45,440.7,193.6,342.25,1.24,355,96985
10/12/1980,04:00,22.4,39.4,609.75,568.66,177.2,353.25,1.38,360,96957
10/12/1980,05:00,23.07,37.45,638.9,811.96,137.85,347.45,1.59,4,96823
10/12/1980,06:00,22.63,37.85,408.35,493.41,193,337.25,1.86,345,96775
10/12/1980,07:00,21.01,51.6,98.5,0,98.5,350.95,1.45,70,96794
10/12/1980,08:00,18.3,62.4,39.1,0,39.1,333.95,2,100,96832
10/12/1980,09:00,16.25,75.5,0,0,0,330.3,1.66,115,96918
10/12/1980,10:00,15.19,85.7,0,0,0,319.3,1.17,140,96928
10/12/1980,11:00,14.75,90.4,0,0,0,327.2,0.83,187,96966
10/12/1980,12:00,14.68,90.2,0,0,0,330.5,1.31,235,96909
10/12/1980,13:00,13.44,95.15,0,0,0,337.25,1.66,256,96852
10/12/1980,14:00,13.21,94.85,0,0,0,339.35,1.59,260,96794
10/12/1980,15:00,13.19,92.65,0,0,0,345.15,1.59,264,96766
10/12/1980,16:00,12.99,90.4,0,0,0,337.45,1.66,266,96766
10/12/1980,17:00,12.91,87.2,0,0,0,340.9,1.66,275,96785
10/12/1980,18:00,13.23,85.2,0,0,0,368.85,1.45,282,96832
10/12/1980,19:00,13.57,87.55,0,0,0,347.1,1.66,280,96928
10/12/1980,20:00,13.7,87.95,8.95,0,8.95,350.75,1.72,276,97023
10/12/1980,21:00,15.42,83.3,117,160.15,61.95,343.05,1.24,267,97071
10/12/1980,22:00,18.01,69.15,323.8,428.58,93.45,345.55,1.52,246,97090
10/12/1980,23:00,19.75,54.05,519.7,506.32,165.5,339.15,1.79,220,97147
10/13/1980,00:00,21.5,41.45,683.75,514.66,260.6,337.45,1.79,219,97157
10/13/1980,01:00,22.89,32.9,847.6,700.1,224.15,336.15,1.72,232,97138
10/13/1980,02:00,23.86,26,902.35,725.1,247.3,331.65,1.86,245,97062
10/13/1980,03:00,24.44,21.6,876.85,715.16,261.85,331.05,2,246,97052
10/13/1980,04:00,24.78,20.2,811.8,769.73,224.4,325.65,1.93,239,97033
10/13/1980,05:00,23.63,22.2,583,497.88,274.55,334.95,1.72,205,97042
10/13/1980,06:00,21.4,34.25,399.4,401.19,223.3,343.05,2.34,161,97081
10/13/1980,07:00,19.28,34.05,142.2,0,142.2,330.9,1.1,159,97176
10/13/1980,08:00,16.9,50.35,44.4,0,44.4,308.7,1.59,130,97291
10/13/1980,09:00,14.66,71.45,0,0,0,317.95,2,118,97396
10/13/1980,10:00,13.44,87.4,0,0,0,362.1,2.48,108,97501
10/13/1980,11:00,12.67,91,0,0,0,358.85,2.76,106,97577
10/13/1980,12:00,12.06,96.15,0,0,0,370.2,2,108,97606
10/13/1980,13:00,11.9,97.2,0,0,0,370.8,1.31,109,97586
10/13/1980,14:00,11.52,97.1,0,0,0,367.7,1.31,114,97596
10/13/1980,15:00,11.37,97.5,0,0,0,367.5,1.24,116,97625
10/13/1980,16:00,11.14,98.1,0,0,0,366.15,1.31,118,97558
10/13/1980,17:00,10.91,98.15,0,0,0,367.7,1.52,118,97539
10/13/1980,18:00,10.72,99.65,0,0,0,361.15,1.52,114,97529
10/13/1980,19:00,10.58,99.5,0,0,0,361.15,1.72,98,97615
10/13/1980,20:00,10.52,99.2,7.75,13.62,5.9,350.75,1.79,92,97682
10/13/1980,21:00,10.74,93.85,54.4,10.49,50.75,356.7,2.62,85,97730
10/13/1980,22:00,11.41,87.3,221.6,191.22,118.1,342.65,2.28,81,97730
10/13/1980,23:00,12.65,83.7,417.5,328.21,186.75,332.05,2.62,75,97749
10/14/1980,00:00,13.35,79.45,404.6,194.22,244.3,352.85,2.48,73,97701
10/14/1980,01:00,14.85,69.8,542.55,232.87,334.5,334.4,2.21,71,97682
10/14/1980,02:00,16.39,59.25,763.85,610.04,211.1,312.95,1.72,68,97606
10/14/1980,03:00,16.51,57.35,576.5,325.46,295.8,346.5,1.93,82,97529
10/14/1980,04:00,16.08,60.5,468.95,279.47,255,348.25,2.34,92,97481
10/14/1980,05:00,15.4,65.9,416.2,403.24,165.4,338.8,2.62,93,97424
10/14/1980,06:00,14.83,69.1,290,331.65,143.6,347.65,2.76,99,97443
10/14/1980,07:00,14.1,71.8,69.55,0,69.55,329.7,2.69,95,97501
10/14/1980,08:00,12.93,75.45,32.85,0,32.85,327.6,2.41,98,97567
10/14/1980,09:00,12.14,77.15,0,0,0,347.65,2.28,98,97634
10/14/1980,10:00,11.5,79.65,0,0,0,342.05,2,101,97701
10/14/1980,11:00,10.86,83.35,0,0,0,326.05,1.86,103,97691
10/14/1980,12:00,10.49,86.2,0,0,0,328.75,1.66,106,97691
10/14/1980,13:00,9.93,90,0,0,0,307.75,1.38,112,97730
10/14/1980,14:00,9.42,93.55,0,0,0,297.5,1.24,123,97672
10/14/1980,15:00,9.31,94.95,0,0,0,313.15,1.17,130,97567
10/14/1980,16:00,9.24,96.15,0,0,0,319.1,1.17,133,97558
10/14/1980,17:00,9.15,97.25,0,0,0,321.05,1.24,141,97491
10/14/1980,18:00,9.18,97.4,0,0,0,325.85,1.38,138,97472
10/14/1980,19:00,9.55,98.6,0,0,0,347.25,1.72,124,97501
10/14/1980,20:00,9.75,98,7.35,0.71,7.25,350.55,2.07,120,97558
10/14/1980,21:00,10.36,92.1,42.4,0,42.4,355.95,2.76,111,97586
10/14/1980,22:00,10.91,88.8,136.45,4.95,133.75,337.8,2.9,103,97567
10/14/1980,23:00,11.97,80.55,228.8,11.04,221,341.1,3.24,96,97596
10/15/1980,00:00,12.4,77.75,275.5,21.61,257.6,352.65,3.24,98,97567
10/15/1980,01:00,12.2,81.65,290.2,42.23,252.35,350,3.03,102,97529
10/15/1980,02:00,10.93,91.55,189.9,7.54,183.05,352.85,2.48,112,97434
10/15/1980,03:00,10.73,99.95,156.95,0.06,156.9,351.15,2.14,113,97376
10/15/1980,04:00,10.6,99.95,112.9,0,112.9,355.75,2.21,108,97348
10/15/1980,05:00,10.51,100,100.55,0,100.55,354.4,2,112,97329
10/15/1980,06:00,10.22,100,46.25,0,46.25,360,1.72,116,97357
10/15/1980,07:00,9.93,99.95,20.6,0,20.6,360.55,2.41,109,97405
10/15/1980,08:00,9.71,100,5.55,0,5.55,359.05,2,113,97462
10/15/1980,09:00,9.31,99.95,0,0,0,355.55,2.83,112,97520
10/15/1980,10:00,9.07,100,0,0,0,347.1,2.34,117,97567
10/15/1980,11:00,8.83,100,0,0,0,342.85,2,119,97577
10/15/1980,12:00,8.7,100,0,0,0,339.75,1.86,121,97548
10/15/1980,13:00,8.55,99.95,0,0,0,338.2,1.86,125,97539
10/15/1980,14:00,8.38,100,0,0,0,337.45,1.93,133,97491
10/15/1980,15:00,8.25,100,0,0,0,338.8,2.07,137,97462
10/15/1980,16:00,8.16,100,0,0,0,340.9,2.07,138,97396
10/15/1980,17:00,8.08,100,0,0,0,340.15,2.07,140,97357
10/15/1980,18:00,7.93,99.95,0,0,0,335.7,2.14,142,97386
10/15/1980,19:00,8.1,100,0,0,0,338,2.07,138,97396
10/15/1980,20:00,8.18,100,4.15,0,4.15,339.95,2.41,135,97453
10/15/1980,21:00,8.36,100,45.25,34.3,33.05,341.1,2.48,131,97481
10/15/1980,22:00,8.55,97.4,87.1,1.37,86.35,341.3,2.83,130,97501
10/15/1980,23:00,9.9,94.5,182,27.4,162.55,345.55,2.14,128,97520
10/16/1980,00:00,10.82,92.45,230.65,15.34,217.9,353.45,2.28,125,97491
10/16/1980,01:00,11.86,87.75,288.4,53.22,240.55,362.95,2.48,122,97424
10/16/1980,02:00,12.32,84.6,387.35,100.57,295.7,354.6,2.9,127,97405
10/16/1980,03:00,14.06,81.75,670.65,417.96,308.1,336.3,3.17,127,97348
10/16/1980,04:00,13.92,80.8,561.75,368.2,278.1,346.5,3.24,127,97329
10/16/1980,05:00,13.8,75.8,455.1,438.03,180.55,333.75,3.38,129,97300
10/16/1980,06:00,12.65,73,303.9,355.16,145.35,341.7,3.59,132,97271
10/16/1980,07:00,10.42,88.55,76,0,76,329.9,2.9,128,97367
10/16/1980,08:00,10.09,93.3,30.2,0,30.2,334.15,2.14,128,97376
10/16/1980,09:00,9.54,93.5,0,0,0,316.4,1.93,135,97434
10/16/1980,10:00,8.93,92.65,0,0,0,289.8,2,144,97491
10/16/1980,11:00,8.72,91.65,0,0,0,303.3,2.14,148,97529
10/16/1980,12:00,8.43,91.55,0,0,0,298.85,2.14,152,97539
10/16/1980,13:00,8.23,91.6,0,0,0,296,2.21,154,97529
10/16/1980,14:00,8.4,91.05,0,0,0,322.8,2.28,156,97501
10/16/1980,15:00,8.49,90.75,0,0,0,329.9,2.41,156,97443
10/16/1980,16:00,8.55,90.25,0,0,0,332.05,2.55,156,97396
